geonameid,name,latitude,longitude,admin1_code,admin2_code,population,timezone,city_id,pop_category
4388460,Grandview,38.88584,-94.53301,MO,095,25256,America/Chicago,4388460,large
4388831,Greenwood,38.85168,-94.34384,MO,095,5569,America/Chicago,4388831,medium
4389418,Hannibal,39.70838,-91.35848,MO,127,17839,America/Chicago,4389418,medium
4389658,Harrisonville,38.65334,-94.34884,MO,037,9986,America/Chicago,4389658,medium
4389967,Hazelwood,38.77144,-90.37095,MO,189,25661,America/Chicago,4389967,large
4391812,Independence,39.09112,-94.41551,MO,095,117255,America/Chicago,4391812,major
4392163,Jackson,37.38227,-89.66621,MO,031,14869,America/Chicago,4392163,medium
4392388,Jefferson City,38.5767,-92.17352,MO,051,42595,America/Chicago,4392388,large
4392445,Jennings,38.71922,-90.26039,MO,189,14819,America/Chicago,4392445,medium
4392768,Joplin,37.08423,-94.51328,MO,097,51818,America/Chicago,4392768,large
4393217,Kansas City,39.09973,-94.57857,MO,095,475378,America/Chicago,4393217,major
4393269,Kearney,39.36778,-94.36217,MO,047,9423,America/Chicago,4393269,medium
4393451,Kennett,36.23618,-90.05565,MO,069,10662,America/Chicago,4393451,medium
4393739,Kirkwood,38.58339,-90.40678,MO,189,27750,America/Chicago,4393739,large
4394084,Ladue,38.64977,-90.38067,MO,189,8597,America/Chicago,4394084,medium
4394302,Lake Saint Louis,38.79755,-90.78568,MO,183,14545,America/Chicago,4394302,medium
4394794,Lebanon,37.6806,-92.66379,MO,105,14688,America/Chicago,4394794,medium
4394870,Lee's Summit,38.91084,-94.38217,MO,095,95094,America/Chicago,4394870,large
4394905,Lemay,38.53339,-90.27928,MO,189,16645,America/Chicago,4394905,medium
4395052,Liberty,39.24611,-94.41912,MO,047,30450,America/Chicago,4395052,large
4396767,Macon,39.74226,-92.47269,MO,121,5436,America/Chicago,4396767,medium
4396915,Manchester,38.597,-90.50929,MO,189,18229,America/Chicago,4396915,medium
4397042,Maplewood,38.61255,-90.32456,MO,189,7945,America/Chicago,4397042,medium
4397211,Marshall,39.12308,-93.19687,MO,195,13039,America/Chicago,4397211,medium
4397238,Marshfield,37.33866,-92.90712,MO,225,7138,America/Chicago,4397238,medium
4397340,Maryland Heights,38.71311,-90.42984,MO,189,27389,America/Chicago,4397340,large
4397962,Mehlville,38.50839,-90.32289,MO,189,28380,America/Chicago,4397962,large
4398103,Mexico,39.16976,-91.88295,MO,007,11660,America/Chicago,4398103,medium
4398730,Moberly,39.41837,-92.43824,MO,175,13919,America/Chicago,4398730,medium
4398776,Monett,36.92895,-93.92771,MO,109,8988,America/Chicago,4398776,medium
4399914,Murphy,38.49033,-90.48707,MO,099,8690,America/Chicago,4399914,medium
4400183,Neosho,36.86896,-94.368,MO,145,12156,America/Chicago,4400183,medium
4400203,Nevada,37.83921,-94.35467,MO,217,8253,America/Chicago,4400203,medium
4400648,Nixa,37.04339,-93.29435,MO,043,20984,America/Chicago,4400648,medium
4401242,O'Fallon,38.81061,-90.69985,MO,183,85040,America/Chicago,4401242,large
4401282,Oak Grove,39.00501,-94.12939,MO,095,7937,America/Chicago,4401282,medium
4401618,Oakville,38.47005,-90.30456,MO,189,36143,America/Chicago,4401618,large
4401659,Odessa,38.99917,-93.95356,MO,107,5178,America/Chicago,4401659,medium
4401938,Olivette,38.66533,-90.37595,MO,189,7870,America/Chicago,4401938,medium
4402178,Overland,38.70116,-90.36234,MO,189,15959,America/Chicago,4402178,medium
4402245,Ozark,37.02089,-93.20602,MO,043,19120,America/Chicago,4402245,medium
4402300,Pacific,38.482,-90.74152,MO,071,7161,America/Chicago,4402300,medium
4402479,Park Hills,37.85422,-90.51818,MO,187,8692,America/Chicago,4402479,medium
4402544,Parkville,39.195,-94.68218,MO,165,6296,America/Chicago,4402544,medium
4402998,Perryville,37.72422,-89.86122,MO,157,8398,America/Chicago,4402998,medium
4403102,Pevely,38.28339,-90.39512,MO,099,5652,America/Chicago,4403102,medium
4403710,Pleasant Hill,38.78751,-94.26939,MO,037,8289,America/Chicago,4403710,medium
4404233,Poplar Bluff,36.757,-90.39289,MO,023,17266,America/Chicago,4404233,medium
4405180,Raymore,38.80195,-94.45273,MO,037,20374,America/Chicago,4405180,medium
4405188,Raytown,39.00862,-94.46356,MO,095,29401,America/Chicago,4405188,large
4405434,Republic,37.12005,-93.48019,MO,077,16005,America/Chicago,4405434,medium
4405588,Richmond,39.27862,-93.97689,MO,177,5595,America/Chicago,4405588,medium
4405589,Richmond Heights,38.62866,-90.31956,MO,189,8481,America/Chicago,4405589,medium
4406282,Rolla,37.95143,-91.77127,MO,161,20019,America/Chicago,4406282,medium
4406783,Saint Ann,38.72727,-90.38317,MO,189,13020,America/Chicago,4406783,medium
4406831,Saint Charles,38.78394,-90.48123,MO,183,65794,America/Chicago,4406831,large
4406941,Saint John,38.71484,-90.34627,MO,189,6584,America/Chicago,4406941,medium
4406951,Saint Johns,38.71338,-90.34317,MO,189,7690,America/Chicago,4406951,medium
4407010,Saint Joseph,39.76861,-94.84663,MO,021,76780,America/Chicago,4407010,large
4407066,St. Louis,38.62727,-90.19789,MO,510,279695,America/Chicago,4407066,major
4407237,Saint Peters,38.80033,-90.62651,MO,183,52575,America/Chicago,4407237,large
4407617,Sappington,38.537,-90.37984,MO,189,7580,America/Chicago,4407617,medium
4407665,Savannah,39.94166,-94.83025,MO,003,5108,America/Chicago,4407665,medium
4408000,Sedalia,38.70446,-93.22826,MO,159,21516,America/Chicago,4408000,medium
4408611,Shrewsbury,38.59033,-90.33678,MO,189,6254,America/Chicago,4408611,medium
4408672,Sikeston,36.87672,-89.58786,MO,201,16436,America/Chicago,4408672,medium
4409199,Smithville,39.38694,-94.58107,MO,047,9233,America/Chicago,4409199,medium
4409591,Spanish Lake,38.78783,-90.21594,MO,189,19650,America/Chicago,4409591,medium
4409896,Springfield,37.21533,-93.29824,MO,077,170188,America/Chicago,4409896,major
4410669,Sullivan,38.2081,-91.16042,MO,071,7135,America/Chicago,4410669,medium
4410836,Sunset Hills,38.53894,-90.40734,MO,189,8539,America/Chicago,4410836,medium
4411912,Town and Country,38.61228,-90.46345,MO,189,11106,America/Chicago,4411912,medium
4412089,Troy,38.97949,-90.9807,MO,113,11542,America/Chicago,4412089,medium
4412454,Union,38.45005,-91.00848,MO,071,10957,America/Chicago,4412454,medium
4412697,University City,38.65588,-90.30928,MO,189,35058,America/Chicago,4412697,large
4412820,Valley Park,38.54922,-90.49262,MO,189,6974,America/Chicago,4412820,medium
4413595,Warrensburg,38.76279,-93.73605,MO,101,19927,America/Chicago,4413595,medium
4413598,Warrenton,38.81144,-91.14154,MO,219,8106,America/Chicago,4413598,medium
4413621,Washington,38.55811,-91.01209,MO,071,14050,America/Chicago,4413621,medium
4413802,Waynesville,37.82865,-92.20072,MO,169,5374,America/Chicago,4413802,medium
4413842,Webb City,37.14645,-94.463,MO,097,11165,America/Chicago,4413842,medium
4413872,Webster Groves,38.59255,-90.35734,MO,189,23177,America/Chicago,4413872,medium
4413926,Weldon Spring,38.71339,-90.68929,MO,183,5575,America/Chicago,4413926,medium
4414001,Wentzville,38.81144,-90.85291,MO,183,35603,America/Chicago,4414001,large
4414200,West Plains,36.72812,-91.85237,MO,091,12285,America/Chicago,4414200,medium
4414749,Wildwood,38.58283,-90.6629,MO,189,35899,America/Chicago,4414749,large
4414816,Willard,37.30505,-93.42853,MO,077,5454,America/Chicago,4414816,medium
4415813,Aberdeen,33.82511,-88.54366,MS,095,5397,America/Chicago,4415813,medium
4416192,Amory,33.98428,-88.4881,MS,095,7067,America/Chicago,4416192,medium
4417130,Batesville,34.3115,-89.94426,MS,107,7385,America/Chicago,4417130,medium
4417205,Bay Saint Louis,30.30881,-89.33005,MS,045,9260,America/Chicago,4417205,medium
4418478,Biloxi,30.39603,-88.88531,MS,047,45637,America/Chicago,4418478,large
4419094,Booneville,34.65815,-88.56672,MS,117,8816,America/Chicago,4419094,medium
4419290,Brandon,32.2732,-89.98592,MS,121,23529,America/Chicago,4419290,medium
4419500,Brookhaven,31.57906,-90.44065,MS,085,12414,America/Chicago,4419500,medium
4420177,Byram,32.17932,-90.24537,MS,049,11509,America/Chicago,4420177,medium
4420617,Canton,32.61264,-90.03675,MS,089,13676,America/Chicago,4420617,medium
4420719,Carriere,30.61686,-89.65256,MS,109,13198,America/Chicago,4420719,medium
4421935,Clarksdale,34.20011,-90.57093,MS,027,16847,America/Chicago,4421935,medium
4422106,Cleveland,33.744,-90.72482,MS,011,12327,America/Chicago,4422106,medium
4422133,Clinton,32.34153,-90.32176,MS,049,25254,America/Chicago,4422133,large
4422442,Columbus,33.49567,-88.42726,MS,087,23168,America/Chicago,4422442,medium
4422457,Columbia,31.25184,-89.83758,MS,091,6229,America/Chicago,4422457,medium
4422713,Corinth,34.93425,-88.52227,MS,003,14866,America/Chicago,4422713,medium
4423395,D'Iberville,30.42631,-88.89086,MS,047,11400,America/Chicago,4423395,medium
4423888,Diamondhead,30.39464,-89.36394,MS,045,8132,America/Chicago,4423888,medium
4426822,Flowood,32.30959,-90.13898,MS,121,8705,America/Chicago,4426822,medium
4426884,Forest,32.36459,-89.47423,MS,123,5695,America/Chicago,4426884,medium
4427569,Gautier,30.38575,-88.61169,MS,059,18570,America/Chicago,4427569,medium
4428475,Greenville,33.40898,-91.05978,MS,151,32156,America/Chicago,4428475,large
4428495,Greenwood,33.51623,-90.17953,MS,083,15431,America/Chicago,4428495,medium
4428539,Grenada,33.769,-89.80842,MS,043,12900,America/Chicago,4428539,medium
4428654,Gulf Hills,30.43048,-88.84225,MS,059,7144,America/Chicago,4428654,medium
4428663,Gulf Park Estates,30.39187,-88.76114,MS,059,5719,America/Chicago,4428663,medium
4428667,Gulfport,30.36742,-89.09282,MS,047,71856,America/Chicago,4428667,large
4429295,Hattiesburg,31.32712,-89.29034,MS,035,46805,America/Chicago,4429295,large
4429589,Hernando,34.82399,-89.9937,MS,033,15503,America/Chicago,4429589,medium
4430103,Holly Springs,31.31573,-89.97786,MS,091,7901,America/Chicago,4430103,medium
4430104,Holly Springs,34.7676,-89.44869,MS,093,7610,America/Chicago,4430104,medium
4430400,Horn Lake,34.95537,-90.03481,MS,033,26915,America/Chicago,4430400,large
4430981,Indianola,33.45095,-90.65509,MS,133,9943,America/Chicago,4430981,medium
4431410,Jackson,32.29876,-90.18481,MS,049,153701,America/Chicago,4431410,major
4432542,Kosciusko,33.058,-89.58956,MS,007,7187,America/Chicago,4432542,medium
4433016,Latimer,30.53464,-88.8667,MS,059,6079,America/Chicago,4433016,medium
4433039,Laurel,31.69405,-89.13061,MS,067,18837,America/Chicago,4433039,medium
4434069,Long Beach,30.35048,-89.15282,MS,047,15555,America/Chicago,4434069,medium
4434283,Louisville,33.12374,-89.05506,MS,159,6314,America/Chicago,4434283,medium
4434663,Madison,32.46181,-90.11536,MS,089,25799,America/Chicago,4434663,large
4435318,McComb,31.24379,-90.45315,MS,113,12661,America/Chicago,4435318,medium
4435764,Meridian,32.36431,-88.70366,MS,075,39661,America/Chicago,4435764,large
4436743,Moss Point,30.41159,-88.53446,MS,059,13654,America/Chicago,4436743,medium
4437982,Natchez,31.56017,-91.40329,MS,001,15128,America/Chicago,4437982,medium
4438121,New Albany,34.49427,-89.00784,MS,145,8830,America/Chicago,4438121,medium
4439506,Ocean Springs,30.41131,-88.82781,MS,059,17636,America/Chicago,4439506,medium
4439869,Olive Branch,34.96176,-89.82953,MS,033,36010,America/Chicago,4439869,large
4440076,Oxford,34.3665,-89.51925,MS,071,22314,America/Chicago,4440076,medium
4440397,Pascagoula,30.36576,-88.55613,MS,059,22126,America/Chicago,4440397,medium
4440413,Pass Christian,30.31575,-89.24754,MS,047,5498,America/Chicago,4440413,medium
4440559,Pearl,32.27459,-90.13203,MS,121,26462,America/Chicago,4440559,large
4440837,Petal,31.34656,-89.26006,MS,035,10701,America/Chicago,4440837,medium
4440906,Philadelphia,32.77152,-89.11673,MS,099,7391,America/Chicago,4440906,medium
4440975,Picayune,30.52556,-89.67788,MS,109,10675,America/Chicago,4440975,medium
4442067,Pontotoc,34.24788,-88.99867,MS,115,5944,America/Chicago,4442067,medium
4443249,Richland,32.23904,-90.15842,MS,121,7087,America/Chicago,4443249,medium
4443296,Ridgeland,32.42848,-90.13231,MS,089,24351,America/Chicago,4443296,medium
4443338,Ripley,34.72982,-88.95062,MS,139,5357,America/Chicago,4443338,medium
4444938,Saltillo,34.37649,-88.68172,MS,081,5004,America/Chicago,4444938,medium
4445447,Senatobia,34.6176,-89.9687,MS,137,7963,America/Chicago,4445447,medium
4446675,Southaven,34.98898,-90.01259,MS,033,52589,America/Chicago,4446675,large
4447069,Saint Martin,30.43798,-88.86809,MS,059,7730,America/Chicago,4447069,medium
4447161,Starkville,33.45049,-88.81961,MS,105,25366,America/Chicago,4447161,large
4448903,Tupelo,34.25807,-88.70464,MS,081,35680,America/Chicago,4448903,large
4449532,Vancleave,30.54047,-88.68752,MS,059,5886,America/Chicago,4449532,medium
4449620,Vicksburg,32.35265,-90.87788,MS,149,23131,America/Chicago,4449620,medium
4450411,Waveland,30.28686,-89.37616,MS,045,6391,America/Chicago,4450411,medium
4450687,West Gulfport,30.40409,-89.0942,MS,047,71329,America/Chicago,4450687,large
4450695,West Hattiesburg,31.31906,-89.37506,MS,073,5909,America/Chicago,4450695,medium
4450753,West Point,33.60762,-88.65033,MS,025,10990,America/Chicago,4450753,medium
4451810,Yazoo City,32.85513,-90.40565,MS,163,11245,America/Chicago,4451810,medium
4452137,Aberdeen,35.13155,-79.42948,NC,125,7343,America/New_York,4452137,medium
4452303,Albemarle,35.35014,-80.20006,NC,167,16003,America/New_York,4452303,medium
4452808,Apex,35.73265,-78.85029,NC,183,45585,America/New_York,4452808,large
4452871,Archdale,35.91458,-79.97198,NC,151,11564,America/New_York,4452871,medium
4453035,Asheboro,35.70791,-79.81364,NC,151,26103,America/New_York,4453035,large
4453066,Asheville,35.60095,-82.55402,NC,021,95056,America/New_York,4453066,large
4453271,Ayden,35.47266,-77.41552,NC,147,5053,America/New_York,4453271,medium
4454860,Belmont,35.24292,-81.0373,NC,071,10533,America/New_York,4454860,medium
4455080,Bessemer City,35.28486,-81.28397,NC,071,5548,America/New_York,4455080,medium
4456121,Black Mountain,35.6179,-82.32123,NC,021,8278,America/New_York,4456121,medium
4456593,Boiling Spring Lakes,34.03045,-78.06721,NC,019,5789,America/New_York,4456593,medium
4456703,Boone,36.21679,-81.67455,NC,189,18156,America/New_York,4456703,medium
4457040,Brevard,35.23345,-82.73429,NC,175,7735,America/New_York,4457040,medium
4458228,Burlington,36.09569,-79.4378,NC,001,52472,America/New_York,4458228,large
4458372,Butner,36.13209,-78.75667,NC,077,7751,America/New_York,4458372,medium
4459261,Carolina Beach,34.03517,-77.8936,NC,129,6137,America/New_York,4459261,medium
4459343,Carrboro,35.91014,-79.07529,NC,135,21156,America/New_York,4459343,medium
4459467,Cary,35.79154,-78.78112,NC,183,159769,America/New_York,4459467,major
4460162,Chapel Hill,35.9132,-79.05584,NC,135,59568,America/New_York,4460162,large
4460243,Charlotte,35.22709,-80.84313,NC,119,911311,America/New_York,4460243,metro
4460465,Cherryville,35.37874,-81.37897,NC,071,5974,America/New_York,4460465,medium
4460943,Clayton,35.65071,-78.45639,NC,101,19304,America/New_York,4460943,medium
4461015,Clemmons,36.02153,-80.382,NC,067,19844,America/New_York,4461015,medium
4461101,Clinton,34.99795,-78.32333,NC,163,8767,America/New_York,4461101,medium
4461574,Concord,35.40888,-80.58158,NC,025,87696,America/New_York,4461574,large
4461696,Conover,35.70652,-81.21869,NC,035,8248,America/New_York,4461696,medium
4461941,Cornelius,35.4868,-80.86007,NC,119,28092,America/New_York,4461941,large
4462701,Cullowhee,35.31371,-83.17653,NC,099,6228,America/New_York,4462701,medium
4463053,Davidson,35.50233,-80.83912,NC,071,12207,America/New_York,4463053,medium
4464326,Dunn,35.30627,-78.6089,NC,085,9723,America/New_York,4464326,medium
4464368,Durham,35.99403,-78.89862,NC,063,257636,America/New_York,4464368,major
4464873,Eden,36.48847,-79.7667,NC,157,15403,America/New_York,4464873,medium
4465088,Elizabeth City,36.2946,-76.25105,NC,139,17988,America/New_York,4465088,medium
4465285,Elon,36.10291,-79.50669,NC,001,10024,America/New_York,4465285,medium
4465507,Etowah,35.31762,-82.59429,NC,089,6944,America/New_York,4465507,medium
4466033,Fayetteville,35.05266,-78.87836,NC,051,201963,America/New_York,4466033,major
4466547,Fletcher,35.43067,-82.50123,NC,089,7582,America/New_York,4466547,medium
4466720,Forest City,35.33401,-81.8651,NC,161,7282,America/New_York,4466720,medium
4467485,Fuquay-Varina,35.58432,-78.80001,NC,183,23907,America/New_York,4467485,medium
4467657,Garner,35.71126,-78.61417,NC,183,28053,America/New_York,4467657,large
4467732,Gastonia,35.26208,-81.1873,NC,071,74543,America/New_York,4467732,large
4467926,Gibsonville,36.10569,-79.54225,NC,081,6773,America/New_York,4467926,medium
4468261,Goldsboro,35.38488,-77.99277,NC,191,35826,America/New_York,4468261,large
4468525,Graham,36.06903,-79.40058,NC,001,14647,America/New_York,4468525,medium
4469146,Greensboro,36.07264,-79.79198,NC,081,285342,America/New_York,4469146,major
4469160,Greenville,35.61266,-77.36635,NC,147,90597,America/New_York,4469160,large
4469607,Half Moon,34.826,-77.45941,NC,133,8352,America/New_York,4469607,medium
4469730,Hamlet,34.88488,-79.69422,NC,153,6454,America/New_York,4469730,medium
4470109,Harrisburg,35.32395,-80.65784,NC,025,14539,America/New_York,4470109,medium
4470244,Havelock,34.87905,-76.90133,NC,049,20364,America/New_York,4470244,medium
4470566,Henderson,36.32959,-78.39916,NC,181,15271,America/New_York,4470566,medium
4470592,Hendersonville,35.31873,-82.46095,NC,089,13814,America/New_York,4470592,medium
4470778,Hickory,35.73319,-81.3412,NC,035,40374,America/New_York,4470778,large
4471025,High Point,35.95569,-80.00532,NC,081,110268,America/New_York,4471025,major
4471241,Hillsborough,36.07542,-79.09973,NC,135,6415,America/New_York,4471241,medium
4471641,Holly Springs,35.65127,-78.83362,NC,183,31377,America/New_York,4471641,large
4471851,Hope Mills,34.97044,-78.94531,NC,051,16163,America/New_York,4471851,medium
4472370,Huntersville,35.41069,-80.84285,NC,119,52704,America/New_York,4472370,large
4472687,Indian Trail,35.07681,-80.66924,NC,179,37073,America/New_York,4472687,large
4473083,Jacksonville,34.75405,-77.43024,NC,133,67357,America/New_York,4473083,large
4473137,James City,35.08877,-77.03495,NC,049,5899,America/New_York,4473137,medium
4474040,Kannapolis,35.48736,-80.62173,NC,025,46144,America/New_York,4474040,large
4474221,Kernersville,36.11986,-80.07365,NC,067,23811,America/New_York,4474221,medium
4474274,Kill Devil Hills,36.03072,-75.67601,NC,055,7058,America/New_York,4474274,medium
4474316,King,36.28069,-80.35922,NC,169,7059,America/New_York,4474316,medium
4474382,Kings Grant,34.26295,-77.8636,NC,129,8278,America/New_York,4474382,medium
4474388,Kings Mountain,35.24513,-81.34119,NC,045,10760,America/New_York,4474388,medium
4474436,Kinston,35.26266,-77.58164,NC,107,21337,America/New_York,4474436,medium
4474527,Knightdale,35.78765,-78.48056,NC,183,14256,America/New_York,4474527,medium
4474841,Lake Norman of Catawba,35.5868,-80.95952,NC,035,5075,America/New_York,4474841,medium
4475347,Laurinburg,34.77405,-79.46282,NC,165,15507,America/New_York,4475347,medium
4475622,Leland,34.25628,-78.04471,NC,019,17924,America/New_York,4475622,medium
4475640,Lenoir,35.91402,-81.53898,NC,027,17888,America/New_York,4475640,medium
4475767,Lewisville,36.09708,-80.41922,NC,067,13567,America/New_York,4475767,medium
4475773,Lexington,35.82403,-80.25338,NC,057,19326,America/New_York,4475773,medium
4475995,Lincolnton,35.47375,-81.25453,NC,109,10900,America/New_York,4475995,medium
4476919,Long Beach,33.91045,-78.11777,NC,019,5618,America/New_York,4476919,medium
4477525,Lumberton,34.61834,-79.01045,NC,155,21667,America/New_York,4477525,medium
4478003,Marion,35.68401,-82.00927,NC,111,7861,America/New_York,4478003,medium
4478192,Marvin,34.99182,-80.81479,NC,179,6181,America/New_York,4478192,medium
4478253,Masonboro,34.17934,-77.84748,NC,129,14826,America/New_York,4478253,medium
4478334,Matthews,35.11681,-80.72368,NC,119,30678,America/New_York,4478334,large
4478877,Mebane,36.09597,-79.26696,NC,001,13698,America/New_York,4478877,medium
4479639,Mills River,35.38845,-82.56679,NC,089,7162,America/New_York,4479639,medium
4479759,Mint Hill,35.17959,-80.64729,NC,119,25627,America/New_York,4479759,large
4479891,Mocksville,35.89403,-80.56145,NC,059,5151,America/New_York,4479891,medium
4479946,Monroe,34.98543,-80.54951,NC,179,34623,America/New_York,4479946,large
4480125,Mooresville,35.58486,-80.81007,NC,097,36009,America/New_York,4480125,large
4480153,Morehead City,34.72294,-76.72604,NC,031,9347,America/New_York,4480153,medium
4480219,Morganton,35.74541,-81.68482,NC,023,16692,America/New_York,4480219,medium
4480285,Morrisville,35.82348,-78.82556,NC,183,23820,America/New_York,4480285,medium
4480378,Mount Airy,36.4993,-80.60729,NC,171,10354,America/New_York,4480378,medium
4480560,Mount Holly,35.29819,-81.01591,NC,071,14176,America/New_York,4480560,medium
4481345,Murraysville,34.29572,-77.84748,NC,129,14215,America/New_York,4481345,medium
4481385,Myrtle Grove,34.13462,-77.88165,NC,129,8875,America/New_York,4481385,medium
4481519,Nashville,35.9746,-77.96554,NC,127,5460,America/New_York,4481519,medium
4481682,New Bern,35.10849,-77.04411,NC,049,30070,America/New_York,4481682,large
4482101,Newton,35.66986,-81.22147,NC,035,13035,America/New_York,4482101,medium
4482916,Oak Island,33.91656,-78.16111,NC,019,7507,America/New_York,4482916,medium
4482941,Oak Ridge,36.17347,-79.98893,NC,081,6671,America/New_York,4482941,medium
4483174,Ogden,34.27239,-77.81859,NC,129,6766,America/New_York,4483174,medium
4483745,Oxford,36.3107,-78.59083,NC,077,8742,America/New_York,4483745,medium
4485272,Pinehurst,35.19543,-79.46948,NC,125,15752,America/New_York,4485272,medium
4485305,Pineville,35.0832,-80.8923,NC,119,8429,America/New_York,4485305,medium
4485355,Piney Green,34.716,-77.32024,NC,133,13293,America/New_York,4485355,medium
4487042,Raleigh,35.7721,-78.63861,NC,183,482295,America/New_York,4487042,major
4487682,Reidsville,36.35486,-79.66447,NC,157,14067,America/New_York,4487682,medium
4488232,Roanoke Rapids,36.46154,-77.65415,NC,083,15345,America/New_York,4488232,medium
4488587,Rockingham,34.93932,-79.77395,NC,153,9220,America/New_York,4488587,medium
4488762,Rocky Mount,35.93821,-77.79053,NC,127,55806,America/New_York,4488762,large
4488859,Rolesville,35.92321,-78.4575,NC,183,6289,America/New_York,4488859,medium
4489200,Roxboro,36.39375,-78.98279,NC,145,8334,America/New_York,4489200,medium
4489985,Salisbury,35.67097,-80.47423,NC,159,34017,America/New_York,4489985,large
4490329,Sanford,35.47988,-79.1803,NC,105,29144,America/New_York,4490329,large
4490510,Sawmills,35.82485,-81.47454,NC,027,5104,America/New_York,4490510,medium
4490778,Selma,35.53655,-78.28444,NC,101,6307,America/New_York,4490778,medium
4491180,Shelby,35.29235,-81.53565,NC,045,20189,America/New_York,4491180,medium
4491651,Siler City,35.72347,-79.46224,NC,037,8396,America/New_York,4491651,medium
4491715,Silver Lake,34.14878,-77.9136,NC,129,5598,America/New_York,4491715,medium
4492168,Smithfield,35.50849,-78.33945,NC,101,12022,America/New_York,4492168,medium
4492573,South Gastonia,35.2193,-81.20563,NC,071,5312,America/New_York,4492573,medium
4492722,Southern Pines,35.17405,-79.39225,NC,125,13539,America/New_York,4492722,medium
4493035,Spring Lake,35.16794,-78.97281,NC,051,13234,America/New_York,4493035,medium
4493146,Saint Stephens,35.76458,-81.27314,NC,035,8759,America/New_York,4493146,medium
4493186,Stallings,35.0907,-80.68618,NC,179,15270,America/New_York,4493186,medium
4493316,Statesville,35.78264,-80.8873,NC,097,26221,America/New_York,4493316,large
4493547,Stokesdale,36.23708,-79.97948,NC,081,5340,America/New_York,4493547,medium
4493990,Summerfield,36.20875,-79.90476,NC,081,10861,America/New_York,4493990,medium
4494513,Tarboro,35.89682,-77.5358,NC,065,11164,America/New_York,4494513,medium
4494942,Thomasville,35.88264,-80.08199,NC,057,27061,America/New_York,4494942,large
4495616,Trinity,35.89458,-79.99087,NC,151,6669,America/New_York,4495616,medium
4496304,Unionville,35.08737,-80.50896,NC,179,6547,America/New_York,4496304,medium
4497244,Wadesboro,34.96821,-80.07673,NC,007,5584,America/New_York,4497244,medium
4497290,Wake Forest,35.97987,-78.50972,NC,183,38199,America/New_York,4497290,large
4497666,Washington,35.54655,-77.05217,NC,013,9788,America/New_York,4497666,medium
4497833,Waxhaw,34.92459,-80.7434,NC,179,13495,America/New_York,4497833,medium
4497868,Waynesville,35.48871,-82.98875,NC,087,9809,America/New_York,4497868,medium
4497956,Weddington,35.02237,-80.7609,NC,179,10531,America/New_York,4497956,medium
4498075,Wesley Chapel,35.00709,-80.67451,NC,179,8355,America/New_York,4498075,medium
4498084,Wendell,35.78099,-78.36972,NC,183,6285,America/New_York,4498084,medium
4498303,West Raleigh,35.78682,-78.66389,NC,183,338759,America/New_York,4498303,major
4498899,Whiteville,34.33878,-78.70307,NC,047,5589,America/New_York,4498899,medium
4499294,Williamston,35.8546,-77.05551,NC,117,5508,America/New_York,4499294,medium
4499379,Wilmington,34.23556,-77.94604,NC,129,115933,America/New_York,4499379,major
4499389,Wilson,35.72127,-77.91554,NC,195,49643,America/New_York,4499389,large
4499612,Winston-Salem,36.09986,-80.24422,NC,067,241218,America/New_York,4499612,major
4499629,Winterville,35.52905,-77.40108,NC,147,9464,America/New_York,4499629,medium
4499850,Woodfin,35.63344,-82.58207,NC,021,6349,America/New_York,4499850,medium
4500458,Absecon,39.42845,-74.49571,NJ,001,8317,America/New_York,4500458,medium
4500538,Ashland,39.86317,-75.006,NJ,007,8302,America/New_York,4500538,medium
4500541,Atco,39.76984,-74.88739,NJ,007,12350,America/New_York,4500541,medium
4500546,Atlantic City,39.36415,-74.42306,NJ,001,39260,America/New_York,4500546,large
4500572,Audubon,39.89095,-75.07295,NJ,007,8730,America/New_York,4500572,medium
4500653,Barrington,39.86484,-75.05517,NJ,007,6817,America/New_York,4500653,medium
4500688,Bayville,39.90929,-74.15486,NJ,029,20512,America/New_York,4500688,medium
4500709,Beachwood,39.93901,-74.19292,NJ,029,11214,America/New_York,4500709,medium
4500750,Bellmawr,39.86761,-75.09462,NJ,007,11462,America/New_York,4500750,medium
4500771,Berlin,39.79123,-74.92905,NJ,007,7590,America/New_York,4500771,medium
4500920,Brigantine,39.41012,-74.36459,NJ,001,9204,America/New_York,4500920,medium
4500942,Bridgeton,39.42734,-75.23408,NJ,011,25031,America/New_York,4500942,large
4500959,Browns Mills,39.97261,-74.58293,NJ,005,11223,America/New_York,4500959,medium
4501018,Camden,39.92595,-75.11962,NJ,007,76119,America/New_York,4501018,large
4501057,Cape May Court House,39.08261,-74.82378,NJ,009,5338,America/New_York,4501057,medium
4501073,Carneys Point,39.71122,-75.4702,NJ,033,7382,America/New_York,4501073,medium
4501198,Cherry Hill,39.93484,-75.03073,NJ,007,70475,America/New_York,4501198,large
4501204,Cherry Hill Mall,39.93595,-75.00906,NJ,007,14171,America/New_York,4501204,medium
4501234,Cinnaminson,39.99678,-74.99267,NJ,005,14646,America/New_York,4501234,medium
4501265,Clayton,39.66011,-75.09212,NJ,015,8493,America/New_York,4501265,medium
4501306,Collingswood,39.91817,-75.07128,NJ,007,14000,America/New_York,4501306,medium
4501393,Crestwood Village,39.94817,-74.3607,NJ,029,7907,America/New_York,4501393,medium
4501632,Echelon,39.84845,-74.99572,NJ,007,10743,America/New_York,4501632,medium
