FAC,LOC,GPE,time,Latitude,Longitude,state_code,state_name,county_name,county_fips,city_name,city_id,population
,,Florida,2024-09-27 04:54:37+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
I-4,,"Florida, Tampa",2024-09-27 04:54:37+00:00,27.9654059,-82.42998735,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
I-4,,"Florida, Tampa",2024-09-27 04:54:37+00:00,27.9654059,-82.42998735,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,Florida,2024-09-27 04:54:22+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, St. Pete Beach",2024-09-27 04:54:19+00:00,27.7253065,-82.741212,FL,Florida,Pinellas,12103,Saint Pete Beach,4171522,9346
,,Florida,2024-09-27 04:53:43+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 04:53:32+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 04:53:30+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Rock Hill, York County",2024-09-27 04:53:29+00:00,34.9248667,-81.0250784,SC,South Carolina,York,45091,Rock Hill,4593142,71548
,,"Florida, Madison",2024-09-27 04:53:20+00:00,30.4514352,-83.4524524,FL,Florida,Madison,12079,Madison,4163140,2880
,,Florida,2024-09-27 04:52:47+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 04:51:33+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Port Richey",2024-09-27 04:51:23+00:00,28.2716755,-82.7195451,FL,Florida,Pasco,12101,Port Richey,4169160,2761
,,Florida,2024-09-27 04:51:14+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 04:50:54+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Tallahassee,2024-09-27 04:50:46+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,Florida,2024-09-27 04:50:39+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Georgia",2024-09-27 04:50:38+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,"Florida, St. Petersburg",2024-09-27 04:50:13+00:00,27.7700475,-82.6359078,FL,Florida,Pinellas,12103,St. Petersburg,4171563,257083
,,Florida,2024-09-27 04:50:04+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Perry",2024-09-27 04:49:59+00:00,30.1174351,-83.5818147,FL,Florida,Taylor,12123,Perry,4168244,7055
,,"Florida, Georgia",2024-09-27 04:49:49+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,georgia,2024-09-27 04:49:40+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,Florida,2024-09-27 04:49:23+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Georgia, florida",2024-09-27 04:49:23+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,Florida,2024-09-27 04:49:13+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Tampa",2024-09-27 04:48:53+00:00,27.9477595,-82.458444,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,Florida,2024-09-27 04:48:35+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 04:48:33+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 04:48:17+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Georgia",2024-09-27 04:48:12+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,Florida,2024-09-27 04:47:39+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 04:46:59+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, St. Pete Beach",2024-09-27 04:46:56+00:00,27.7253065,-82.741212,FL,Florida,Pinellas,12103,Saint Pete Beach,4171522,9346
,,Florida,2024-09-27 04:46:51+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 04:46:36+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 04:46:28+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Georgia",2024-09-27 04:46:15+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,Florida,2024-09-27 04:46:05+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 04:45:47+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Glynn County,2024-09-27 05:59:57+00:00,31.2171726,-81.5012681,GA,Georgia,Glynn,13127,Dock Junction,4191628,7721
,,"Florida, Georgia",2024-09-27 05:59:36+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,Florida,2024-09-27 05:59:17+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, US, USA, us",2024-09-27 05:58:15+00:00,27.99189615,-82.52180882734832,FL,Florida,Hillsborough,12057,Egypt Lake-Leto,4154280,35282
,,"Georgia, Valdosta",2024-09-27 05:57:14+00:00,30.8327022,-83.2784851,GA,Georgia,Lowndes,13185,Valdosta,4228147,55724
,,"Georgia, Wheeler County",2024-09-27 05:57:06+00:00,32.112996,-82.7567324,GA,Georgia,Wheeler,13309,Alamo,4179313,3330
,,Raleigh,2024-09-27 05:57:04+00:00,35.7803977,-78.6390989,NC,North Carolina,Wake,37183,Raleigh,4487042,482295
,,"Florida, US",2024-09-27 05:57:01+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:56:40+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Tallahassee",2024-09-27 05:56:08+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,"Georgia, Valdosta",2024-09-27 05:56:03+00:00,30.8327022,-83.2784851,GA,Georgia,Lowndes,13185,Valdosta,4228147,55724
,,Florida,2024-09-27 05:55:24+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:55:23+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Georgia,2024-09-27 05:54:59+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,Florida,2024-09-27 05:54:31+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:54:14+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:54:01+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:53:55+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:53:41+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Perry",2024-09-27 05:53:20+00:00,30.1174351,-83.5818147,FL,Florida,Taylor,12123,Perry,4168244,7055
,,Florida,2024-09-27 05:52:55+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, United States",2024-09-27 05:52:21+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:52:19+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Apollo Beach, Florida",2024-09-27 05:52:09+00:00,27.7729445,-82.39813752699379,FL,Florida,Hillsborough,12057,Apollo Beach,4146161,14055
,,Florida,2024-09-27 05:52:00+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:51:15+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Georgia,2024-09-27 05:50:05+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,"Florida, Perry",2024-09-27 05:50:03+00:00,30.1174351,-83.5818147,FL,Florida,Taylor,12123,Perry,4168244,7055
,,Florida,2024-09-27 05:49:08+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:49:08+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, St. Pete Beach",2024-09-27 05:48:44+00:00,27.7253065,-82.741212,FL,Florida,Pinellas,12103,Saint Pete Beach,4171522,9346
,,"Florida, Tampa",2024-09-27 05:48:25+00:00,27.9477595,-82.458444,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,FL,2024-09-27 05:48:17+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,FLORIDA,2024-09-27 05:48:05+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"FL, Tampa",2024-09-27 05:47:54+00:00,27.9477595,-82.458444,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,Florida,2024-09-27 05:47:52+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Jacksonville, Tallahassee",2024-09-27 05:47:11+00:00,30.38934200106874,-81.68147524021059,FL,Florida,Duval,12031,Jacksonville,4160021,1009833
,,Florida,2024-09-27 05:47:07+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:46:14+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Perry",2024-09-27 05:45:44+00:00,30.1174351,-83.5818147,FL,Florida,Taylor,12123,Perry,4168244,7055
,,Bradenton,2024-09-27 05:45:43+00:00,27.4989278,-82.5748194,FL,Florida,Manatee,12081,Bradenton,4148708,54437
,,Florida,2024-09-27 05:45:04+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:45:00+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:43:58+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:43:56+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Georgia,2024-09-27 05:43:49+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,"Georgia, Stonecrest",2024-09-27 05:43:19+00:00,33.6831296,-84.1358505,GA,Georgia,DeKalb,13089,Pine Mountain,4216043,1210
,,Florida,2024-09-27 05:43:06+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:42:22+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Georgia,2024-09-27 05:42:03+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,"Florida, Fort Myers Beach, US",2024-09-27 05:29:37+00:00,26.4520248,-81.948145,FL,Florida,Lee,12071,Fort Myers Beach,4155996,6983
,,VALDOSTA GEORGIA,2024-09-27 05:29:23+00:00,30.8327022,-83.2784851,GA,Georgia,Lowndes,13185,Valdosta,4228147,55724
,,"Florida, Perry",2024-09-27 05:29:10+00:00,30.1174351,-83.5818147,FL,Florida,Taylor,12123,Perry,4168244,7055
,,"FLORIDA, Florida, Perry",2024-09-27 05:28:15+00:00,30.1174351,-83.5818147,FL,Florida,Taylor,12123,Perry,4168244,7055
,,Florida,2024-09-27 05:28:08+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:27:48+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Valdosta,2024-09-27 05:27:42+00:00,30.8327022,-83.2784851,GA,Georgia,Lowndes,13185,Valdosta,4228147,55724
,,Florida,2024-09-27 05:27:19+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:27:09+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:27:08+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:26:51+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Valdosta,2024-09-27 05:26:13+00:00,30.8327022,-83.2784851,GA,Georgia,Lowndes,13185,Valdosta,4228147,55724
,,"Florida, Perry",2024-09-27 05:25:59+00:00,30.1174351,-83.5818147,FL,Florida,Taylor,12123,Perry,4168244,7055
,,Florida,2024-09-27 05:25:47+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:25:19+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Georgia",2024-09-27 05:23:06+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,"Florida, St. Pete Beach",2024-09-27 05:22:39+00:00,27.7253065,-82.741212,FL,Florida,Pinellas,12103,Saint Pete Beach,4171522,9346
,,Georgia,2024-09-27 05:22:38+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,"Florida, Fort Myers Beach",2024-09-27 05:22:29+00:00,26.4520248,-81.948145,FL,Florida,Lee,12071,Fort Myers Beach,4155996,6983
,,Florida,2024-09-27 05:22:22+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Georgia, Valdosta",2024-09-27 05:22:16+00:00,30.8327022,-83.2784851,GA,Georgia,Lowndes,13185,Valdosta,4228147,55724
,,"Clearwater, Florida",2024-09-27 05:21:38+00:00,27.9658533,-82.8001026,FL,Florida,Pinellas,12103,Clearwater,4151316,117292
,,"FL, Tampa",2024-09-27 05:21:27+00:00,27.9477595,-82.458444,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,"FLORIDA, FORT MYERS, Florida",2024-09-27 05:21:14+00:00,26.53294975,-81.75880562612211,FL,Florida,Lee,12071,Gateway,4156601,8401
,,Florida,2024-09-27 05:20:37+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,FLORIDA,2024-09-27 05:20:24+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:20:23+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:20:20+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:20:05+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:20:05+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:20:05+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,FLORIDA,2024-09-27 05:20:00+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:19:59+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Valdosta,2024-09-27 05:19:53+00:00,30.8327022,-83.2784851,GA,Georgia,Lowndes,13185,Valdosta,4228147,55724
,,Florida,2024-09-27 05:19:53+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:19:40+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"FL, Fl, Florida, Fort Myers, Lee County, fl",2024-09-27 05:19:13+00:00,26.612707024858587,-81.80895660703325,FL,Florida,Lee,12071,Fort Myers,4155995,74013
,,"Tampa, tampa",2024-09-27 05:19:10+00:00,27.953105,-82.4507037,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,"Tampa, tampa",2024-09-27 05:18:55+00:00,27.953105,-82.4507037,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,"Florida, Perry",2024-09-27 05:18:45+00:00,30.1174351,-83.5818147,FL,Florida,Taylor,12123,Perry,4168244,7055
,,Georgia,2024-09-27 05:18:32+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,"FL, Steinhatchee",2024-09-27 05:18:28+00:00,29.6720821,-83.3758593,FL,Florida,Taylor,12123,Steinhatchee,4174059,1047
,,Florida,2024-09-27 05:18:23+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:17:18+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:17:13+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
Venetian Isles,,"Florida, St. Petersburg",2024-09-27 05:17:03+00:00,27.8168887,-82.5925312,FL,Florida,Pinellas,12103,Gandy,4156462,2031
,,"FLORIDA, Florida, Perry",2024-09-27 05:16:56+00:00,30.1174351,-83.5818147,FL,Florida,Taylor,12123,Perry,4168244,7055
,,Florida,2024-09-27 05:16:54+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 05:16:33+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
I-4,,Tampa,2024-09-27 05:16:12+00:00,27.9477595,-82.458444,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,"Florida, Perry",2024-09-27 06:29:57+00:00,30.1174351,-83.5818147,FL,Florida,Taylor,12123,Perry,4168244,7055
US15,,"Dorchester Co, SC, sc",2024-09-27 06:29:48+00:00,32.8496198,-79.9881442,SC,South Carolina,Charleston,45019,North Charleston,4589387,108304
US15,,"Dorchester Co, SC, sc",2024-09-27 06:29:48+00:00,32.8496198,-79.9881442,SC,South Carolina,Charleston,45019,North Charleston,4589387,108304
,,Florida,2024-09-27 06:29:47+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Georgia",2024-09-27 06:29:47+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,Florida,2024-09-27 06:29:24+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 06:29:10+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 06:28:25+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"FLORIDA, GEORGIA",2024-09-27 06:27:27+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,Wilkes County,2024-09-27 06:26:03+00:00,36.1998247,-81.1341351,NC,North Carolina,Wilkes,37193,Fairplains,4465700,2120
,,Georgia,2024-09-27 06:25:48+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,Georgia,2024-09-27 06:25:30+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,Florida,2024-09-27 06:25:01+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 06:24:07+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"FLORIDA, Florida, TALLAHASSEE",2024-09-27 06:24:03+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,Florida,2024-09-27 06:24:00+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
the Blue Ridge Parkway,,,2024-09-27 06:23:41+00:00,35.5654821,-82.4867321,NC,North Carolina,Buncombe,37021,Biltmore Forest,4455999,1441
,,Georgia,2024-09-27 06:23:40+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,Florida,2024-09-27 06:23:39+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 06:23:26+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"FLORIDA, Florida, TAMPA, Tampa",2024-09-27 06:22:56+00:00,27.953105,-82.4507037,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,Florida,2024-09-27 06:22:52+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 06:22:48+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Perry",2024-09-27 06:22:33+00:00,30.1174351,-83.5818147,FL,Florida,Taylor,12123,Perry,4168244,7055
,,Florida,2024-09-27 06:22:28+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 06:22:04+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Miami",2024-09-27 06:21:29+00:00,25.7741728,-80.19362,FL,Florida,Miami-Dade,12086,Miami,4164138,487014
,,Florida,2024-09-27 06:20:53+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"FL, Fl, Florida, Tampa",2024-09-27 06:20:51+00:00,27.9477595,-82.458444,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,Georgia,2024-09-27 06:20:16+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
I-4,,Tampa,2024-09-27 06:20:12+00:00,27.9477595,-82.458444,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,"FL, FLORIDA, Perry",2024-09-27 06:20:02+00:00,30.1174351,-83.5818147,FL,Florida,Taylor,12123,Perry,4168244,7055
,,"Florida, US",2024-09-27 06:19:50+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 06:18:40+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"GA, Georgia",2024-09-27 06:18:14+00:00,32.4380721,-81.762407,GA,Georgia,Bulloch,13031,Statesboro,4224413,30721
,,"Florida, Georgia",2024-09-27 06:18:14+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,Florida,2024-09-27 06:17:12+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 06:16:49+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 06:14:48+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, United States",2024-09-27 06:13:36+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 06:12:20+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Georgia,2024-09-27 06:12:11+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,Florida,2024-09-27 06:12:00+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 06:12:00+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Pinellas County",2024-09-27 06:11:33+00:00,27.8778904,-82.7329309,FL,Florida,Pinellas,12103,South Highpoint,4173467,5195
,,Florida,2024-09-27 06:11:02+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, St Pete Beach",2024-09-27 06:10:42+00:00,27.7253065,-82.741212,FL,Florida,Pinellas,12103,Saint Pete Beach,4171522,9346
,,Florida,2024-09-27 06:10:39+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 06:58:12+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 06:58:05+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"FL, Fl, Tampa",2024-09-27 06:58:02+00:00,27.9477595,-82.458444,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,"Florida, Perry",2024-09-27 06:57:43+00:00,30.1174351,-83.5818147,FL,Florida,Taylor,12123,Perry,4168244,7055
,,Florida,2024-09-27 06:57:19+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 06:56:16+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 06:55:51+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Perry",2024-09-27 06:55:20+00:00,30.1174351,-83.5818147,FL,Florida,Taylor,12123,Perry,4168244,7055
,,"Florida, US",2024-09-27 06:54:45+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Georgia,2024-09-27 06:54:21+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,Florida,2024-09-27 06:53:18+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 06:52:36+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Georgia",2024-09-27 06:51:43+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,Florida,2024-09-27 06:49:19+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 06:49:06+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 06:48:41+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Georgia, USA",2024-09-27 06:48:33+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,Tampa,2024-09-27 06:47:39+00:00,27.9477595,-82.458444,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,Florida,2024-09-27 06:47:20+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
